updatedAt,content,createdAt,entities,geo,id,language,license,lifespan,publishedAt,remoteID,source,summary,tags,updatedAt,adminArea1,adminArea3,adminArea4,adminArea5,formattedAddress,postalCode,streetAddress,addressComponents,coords,latitude,longitude,tag1,tag2,tag3,lang
2014-05-09 19:28:59.310273,The Government of Sri Lanka expressed shock and grief over the beheading of a maid Rizana Nafeek for killing an infant in Saudi Arabia. Nafeek had been working in Saudi Arabia for two weeks in 2005 when the Utaibi family’s four-month-old baby died in her care.,2014-05-04T05:29:32.201029,,"{'addressComponents': {'adminArea3': 'Riyadh', 'postalCode': '19257', 'adminArea1': 'Saudi Arabia', 'formattedAddress': 'Quwayiyah, Saudi Arabia', 'adminArea5': 'Quwayiyah'}, 'coords': [45.079162, 23.885942]}",HaxFCd38QfC6cnLIlng9vQ,"{'name': 'English', 'nativeName': 'English', 'code': 'en'}",unknown,temporary,2013-01-10T16:10:00.000Z,34416-289,ushahidi,Saudi executes convicted Lankan maid Rizana Nafeek,"[{'name': 'Miscarriage of justice/unfair treatment', 'confidence': 1}]",2014-05-09 19:28:59.310273,Saudi Arabia,Riyadh,,Quwayiyah,"Quwayiyah, Saudi Arabia",19257,,"{'adminArea3': 'Riyadh', 'postalCode': '19257', 'adminArea1': 'Saudi Arabia', 'formattedAddress': 'Quwayiyah, Saudi Arabia', 'adminArea5': 'Quwayiyah'}","[45.079162, 23.885942]",23.885942,45.079162,Miscarriage of justice/unfair treatment,,,en
2014-05-09 19:28:22.239268,Chicken breasts form Costco,2014-05-04T05:22:27.410390,,"{'addressComponents': {'adminArea3': 'CA', 'adminArea1': 'United States', 'adminArea4': 'San Francisco Co.', 'adminArea5': 'San Francisco', 'streetAddress': '460 10th St', 'postalCode': '94103', 'formattedAddress': '460 10th St, San Francisco, CA 94103'}, 'coords': [-122.410418, 37.770769]}",fzAbblrZTPS2K-Je77Ju3A,"{'name': 'English', 'nativeName': 'English', 'code': 'en'}",unknown,temporary,2013-01-10T13:43:00.000Z,26210-570,ushahidi,Chicken Breasts in San Francisco,"[{'name': 'Cost of Chicken', 'confidence': 1}]",2014-05-09 19:28:22.239268,United States,CA,San Francisco Co.,San Francisco,"460 10th St, San Francisco, CA 94103",94103,460 10th St,"{'adminArea3': 'CA', 'adminArea1': 'United States', 'adminArea4': 'San Francisco Co.', 'adminArea5': 'San Francisco', 'streetAddress': '460 10th St', 'postalCode': '94103', 'formattedAddress': '460 10th St, San Francisco, CA 94103'}","[-122.410418, 37.770769]",37.770769,-122.410418,Cost of Chicken,,,en
2014-05-09 19:09:23.965332,"Cheshire Cell, call 07907 888 382 or email hello_world_82@yahoo.co.uk for more information.",2014-05-04T05:08:00.503723,,"{'addressComponents': {'adminArea3': 'England', 'adminArea1': 'United Kingdom', 'adminArea4': 'Cheshire', 'adminArea5': 'Congleton', 'streetAddress': '10 Garden Street', 'postalCode': 'CW12 4', 'formattedAddress': '10 Garden Street, Congleton, CW12 4'}, 'coords': [-2.223529, 53.164386]}",UJKL9nzyROGSyXin7q8tzw,"{'name': 'English', 'nativeName': 'English', 'code': 'en'}",unknown,temporary,2013-01-10T13:05:00.000Z,27563-135,ushahidi,Congleton Group,"[{'name': 'Lawful Rebellion', 'confidence': 1}]",2014-05-09 19:09:23.965332,United Kingdom,England,Cheshire,Congleton,"10 Garden Street, Congleton, CW12 4",CW12 4,10 Garden Street,"{'adminArea3': 'England', 'adminArea1': 'United Kingdom', 'adminArea4': 'Cheshire', 'adminArea5': 'Congleton', 'streetAddress': '10 Garden Street', 'postalCode': 'CW12 4', 'formattedAddress': '10 Garden Street, Congleton, CW12 4'}","[-2.223529, 53.164386]",53.164386,-2.223529,Lawful Rebellion,,,en
2014-05-09 19:28:31.669830,"Khetam Bneyan, a 19-year-old Syrian activist and law student, attested to the rape of one of her prison mates and the torture and brutalization of many more during her weeks-long detainment in a government facility. Women’s eNews first posted Bneyan’s narrative, which was translated with her permission from a Facebook post, on February 6, and the Daily Beast’s Women in the World wrote about her ordeal on March 10. According to Women's eNews, Bneyan was released from detention on January 9.

Bneyan, who identified herself to the Daily Beast as a nonviolent protester, said she was imprisoned after she stood holding a sign that read “Only in Syria: the thinking mind is imprisoned.” The date of her arrest is not specified, but she was reportedly freed on January 9 as part of a mass prisoner exchange “involving several thousand Syrians and 48 Iranian hostages.” 

“Twenty-two days after getting out of prison, or living hell,” she wrote on February 3. “Twenty-two days, I’ve been close to total hysteria from what happened.” She wrote that people keep telling her that these feelings will pass and that in a few days’ time she will be able to forget. But, “it hasn’t passed,” she wrote, “and I haven’t forgotten what has happened, and what is happening in there now, still, right this very minute.” 

At 2 a.m. one morning, a 25-year-old fellow detainee identified by Bneyan as Um Tim, was ordered by the deputy to his office, she said. 

“You could tell that something had happened to her,” Bneyan told the Daily Beast, because the young woman came back from questioning wearing different clothing and subsequently broke protocol by spending the next few hours in the bathroom. Over the course of these hours, Um Tim described her ordeal to Bneyan. She was allegedly raped twice by a Syrian Army military captain, who targeted her with “special, provocative treatment” because she was known to be married to a man working for the Free Syrian Army. Bneyan stated that the regime was seeking FSA locations, positions, brigade names, and plans from her. 

The captain forced her onto a bed, tying her arms and legs to keep her down, Bneyan said. “When he started to rape her, she started to scream,” Bneyan said, “He said, ‘no one will help you.’ And then he opened the door, so everyone [other prison guards] could heard. He said, ‘See? No one’s going to help you.’ He then said, ‘you must confess and you must help us. Confess.’ This was after the first time.”

At this point in her story, Bneyan recalled, Um Tim broke down. “I haven’t forgotten her face, her tears, her ‘oh God, oh God,” Bneyan wrote for Women’s eNews. Bneyan said that after the young woman was raped, she would repeat “no oppression stays forever” over and over to herself in the cell. 

Her fellow prisoner’s attack came at a time where Bneyan had been growing “less worried” about the prospect of rape in detention, she said, which she referred to as her “biggest fear.” After almost three weeks in jail without being threatened or seeing any other inmates threatened, the probability of the act seemed diminished. Though she was not raped of sexually violated in any way, Bneyan herself was interrogated for 12 hours and threatened with solitary confinement throughout her imprisonment, she said. She also vividly remembers the ways in which the women around her were continuously tortured and abused: 

“I haven’t forgotten the voice of Wala Kayyal, 20 years old,” Bneyan wrote, “when she told me, ‘Look at my back; he beat my back.’ I haven’t forgotten the beat marks and bruises on your back, Wala.” 

“I haven’t forgotten how your body spasmed, Alham from al-Muhasan, when you went into your first epileptic fit, or how the warden spewed curses at you, ‘You’re faking, get up, you nothing.”

“I haven’t forgotten the face of Mona al-Wadi when they told her she would be executed the following day at 10 a.m.”
 
She ends her first-person narrative with a promise: “I will not forget these women. They are in a living death behind bars. Be with them, God.” 

The date and location of the reported rape is unknown. Because Syrian government officials currently refuse to allow access to journalists, researchers, and aid workers, WMC’s Women Under Siege cannot independently verify this report of sexualized violence in Syria.",2014-05-04T05:24:29.762827,,"{'addressComponents': {'adminArea1': 'Syria', 'formattedAddress': 'Syria'}, 'coords': [38.996815, 34.802075]}",dN0kcnReR8yllEge6bKsLA,"{'name': 'English', 'nativeName': 'English', 'code': 'en'}",unknown,temporary,2013-01-09T12:55:00.000Z,34369-174,ushahidi,Activist Khetam Bneyan describes rape of fellow prisoner in Syrian government facility,"[{'name': '3GF. Forced vaginal, anal, or oral entry (by government forces)', 'confidence': 1}, {'name': '6F. Anxiety / depression / psychological trauma from sexualized violence', 'confidence': 1}]",2014-05-09 19:28:31.669830,Syria,,,,Syria,,,"{'adminArea1': 'Syria', 'formattedAddress': 'Syria'}","[38.996815, 34.802075]",34.802075,38.996815,"3GF. Forced vaginal, anal, or oral entry (by government forces)",6F. Anxiety / depression / psychological trauma from sexualized violence,,en
2014-05-09 19:08:49.296650,The #Archaeology News Network: Gaza's heritage sites at risk from war and neglect http://t.co/7qwW1agl #heritage,2014-05-04T05:01:43.844372,,"{'addressComponents': {'adminArea3': 'AK', 'adminArea1': 'United States', 'adminArea4': 'Bethel C.A.', 'adminArea5': 'Bethel', 'streetAddress': 'Street', 'postalCode': '99559', 'formattedAddress': 'Street, Bethel, AK 99559'}, 'coords': [-160.0019989013672, 60.97869873046875]}",j5IBqDuMRbq80r2rNxd_bQ,"{'name': 'English', 'nativeName': 'English', 'code': 'en'}",unknown,temporary,2013-01-09T02:39:30.000Z,17579-688,ushahidi,The #Archaeology News Network: Gaza's heritage sit...,"[{'name': 'Trusted Reports', 'confidence': 1}]",2014-05-09 19:08:49.296650,United States,AK,Bethel C.A.,Bethel,"Street, Bethel, AK 99559",99559,Street,"{'adminArea3': 'AK', 'adminArea1': 'United States', 'adminArea4': 'Bethel C.A.', 'adminArea5': 'Bethel', 'streetAddress': 'Street', 'postalCode': '99559', 'formattedAddress': 'Street, Bethel, AK 99559'}","[-160.0019989013672, 60.97869873046875]",60.97869873046875,-160.0019989013672,Trusted Reports,,,en
2014-05-09 19:08:49.216071,The #Archaeology News Network: Historic Iraqi building gets a new lease on life http://t.co/hn3U8rHM #heritage,2014-05-04T05:01:46.250311,,"{'addressComponents': {'adminArea3': 'AK', 'adminArea1': 'United States', 'adminArea4': 'Bethel C.A.', 'adminArea5': 'Bethel', 'streetAddress': 'Street', 'postalCode': '99559', 'formattedAddress': 'Street, Bethel, AK 99559'}, 'coords': [-160.0019989013672, 60.97869873046875]}",unmB09h2QeWQj4JLSy65cg,"{'name': 'English', 'nativeName': 'English', 'code': 'en'}",unknown,temporary,2013-01-09T02:30:33.000Z,17579-689,ushahidi,The #Archaeology News Network: Historic Iraqi buil...,"[{'name': 'Trusted Reports', 'confidence': 1}]",2014-05-09 19:08:49.216071,United States,AK,Bethel C.A.,Bethel,"Street, Bethel, AK 99559",99559,Street,"{'adminArea3': 'AK', 'adminArea1': 'United States', 'adminArea4': 'Bethel C.A.', 'adminArea5': 'Bethel', 'streetAddress': 'Street', 'postalCode': '99559', 'formattedAddress': 'Street, Bethel, AK 99559'}","[-160.0019989013672, 60.97869873046875]",60.97869873046875,-160.0019989013672,Trusted Reports,,,en
2014-05-09 19:30:01.457536,"Owner/landscape architect:
Tom Rau, ASLA
Landscape Architect
ph: 310.384.7307 | tomrau@verizon.net
CA license #5681 | http://www.tomrau-rla.com/ 

In early 2011, the homeowners replaced the lawn with a meadow comprised mostly of native plants and grasses.  They were inspired by ""American Meadow"" designs by John Greenlee and wanted to create a natural-looking, water-wise ecosystem that incorporated the three principles of an Ocean Friendly Garden: conservation, permeability and retention. They kept existing mature Camellias and trees and planted a variety of California native and climate appropriate grasses, bulbs, ferns and flowering perennials that thrive in clay soil, provide wildlife habitat and bloom at various times during the year.
  A swale in the front yard is the main attraction with its colorful Iris, Coral Bells, and Meadow Foam blooms. Wildlife activity has noticeably increased since the meadow installation, not only in terms of birds, lizards, insects, spiders, but also under the surface, as earthworm populations have grown thanks to a heavy layer of mulch that suppresses weeds and feeds the soil biology. Maintenance needs are minimal, involving monthly weeding, quarterly applications of compost tea and semiannual pruning, so we have time to relax and enjoy the garden. No use of chemical fertilizers, herbicides, pesticides, blowers, mowers or weed whackers is needed; the garden thrives on its own and provides a healthy and attractive environment.
  Irrigation consists of both drip irrigation and mini rotators with a ""smart"" controller that schedules watering times based upon real-time weather information. This has resulted in significant water savings compared to the former lawn. Other site features to retain water include a decomposed granite center strip in the driveway, two infiltration pits in the back yard, and rain barrels.",2014-05-04T05:41:43.592199,,"{'addressComponents': {'adminArea3': 'CA', 'adminArea1': 'United States', 'adminArea4': 'Los Angeles Co.', 'adminArea5': 'Los Angeles', 'streetAddress': '11972 Palms Blvd', 'postalCode': '90066', 'formattedAddress': '11972 Palms Blvd, Los Angeles, CA 90066'}, 'coords': [-118.433918, 34.013127]}",Q3_pqqizSE69nX22O6c1qg,"{'name': 'English', 'nativeName': 'English', 'code': 'en'}",unknown,temporary,2013-01-09T01:47:00.000Z,12605-124,ushahidi,"Mar Vista, CA (Los Angeles) - residence","[{'name': 'Retention - Downspout Re-direct', 'confidence': 1}, {'name': 'Permeability - Healthy Living Soil', 'confidence': 1}, {'name': 'Permeability - Permeable Hardscape', 'confidence': 1}, {'name': 'Retention - Sponge Gardens', 'confidence': 1}, {'name': 'Conservation - Irrigation', 'confidence': 1}, {'name': 'Conservation - Mulch', 'confidence': 1}, {'name': 'Conservation - Plants', 'confidence': 1}]",2014-05-09 19:30:01.457536,United States,CA,Los Angeles Co.,Los Angeles,"11972 Palms Blvd, Los Angeles, CA 90066",90066,11972 Palms Blvd,"{'adminArea3': 'CA', 'adminArea1': 'United States', 'adminArea4': 'Los Angeles Co.', 'adminArea5': 'Los Angeles', 'streetAddress': '11972 Palms Blvd', 'postalCode': '90066', 'formattedAddress': '11972 Palms Blvd, Los Angeles, CA 90066'}","[-118.433918, 34.013127]",34.013127,-118.433918,Retention - Downspout Re-direct,Permeability - Healthy Living Soil,Permeability - Permeable Hardscape,en
2014-05-09 19:08:49.542667,"<table border=""0"" cellpadding=""2"" cellspacing=""7""><tr><td width=""80"" align=""center"" valign=""top""></td><td valign=""top""><br /><div><img alt="""" height=""1"" width=""1"" /></div><div><a href=""http://news.google.com/news/url?sa=t&amp;fd=R&amp;usg=AFQjCNGLZs53upBVd6L3oQuEKNKc4z68Sg&amp;url=http://www.the-review.com/ap%2520state/2013/01/08/ohio-museum-returning-likely-looted-jug-to-italy""><b>Ohio museum returning likely <b>looted</b> jug to Italy</b></a><br /><b>The-review</b><br />Toledo Museum of Art officials on Tuesday officially turned over the 2,500-year-old water jug that the museum bought thirty years ago from <b>antiquities</b> dealers out of Switzerland. Authorities believe the artifact was probably illegally excavated in <b>...</b><br /><br /><a href=""http://news.google.com/news/more?ncl=durtFp81t3MLuMM&amp;ned=us""><nobr><b>and more »</b></nobr></a></div></td></tr></table>",2014-05-04T05:01:53.248336,,"{'addressComponents': {'adminArea3': 'Umbr.', 'adminArea1': 'Italy', 'adminArea4': 'PG', 'adminArea5': 'Campello sul Clitunno', 'streetAddress': 'Strada provinciale di Passo Spina', 'postalCode': '06042', 'formattedAddress': 'Strada provinciale di Passo Spina, 06042 Campello sul Clitunno PG'}, 'coords': [12.833333, 42.833333]}",XpclBCS4Q_OFapTkt1NyaA,"{'name': 'English', 'nativeName': 'English', 'code': 'en'}",unknown,temporary,2013-01-08T17:27:00.000Z,17579-708,ushahidi,Ohio museum returning likely looted jug to Italy - The-review,"[{'name': 'Italy', 'confidence': 1}, {'name': 'United States', 'confidence': 1}, {'name': 'Repatriation', 'confidence': 1}]",2014-05-09 19:08:49.542667,Italy,Umbr.,PG,Campello sul Clitunno,"Strada provinciale di Passo Spina, 06042 Campello sul Clitunno PG",06042,Strada provinciale di Passo Spina,"{'adminArea3': 'Umbr.', 'adminArea1': 'Italy', 'adminArea4': 'PG', 'adminArea5': 'Campello sul Clitunno', 'streetAddress': 'Strada provinciale di Passo Spina', 'postalCode': '06042', 'formattedAddress': 'Strada provinciale di Passo Spina, 06042 Campello sul Clitunno PG'}","[12.833333, 42.833333]",42.833333,12.833333,Italy,United States,Repatriation,en
2014-05-09 19:08:48.851530,"<table border=""0"" cellpadding=""2"" cellspacing=""7""><tr><td width=""80"" align=""center"" valign=""top""><a href=""http://news.google.com/news/url?sa=t&amp;fd=R&amp;usg=AFQjCNFM_dw97hiZjAIiJWA_PPPWNSeY_A&amp;url=http://blogs.artinfo.com/secrethistoryofart/2013/01/08/chinese-art-heist-shocks-norway/""><img src=""http://nt3.ggpht.com/news/tbn/z2MDsnF_wut_xM/6.jpg"" alt="""" border=""1"" width=""80"" height=""80"" /><br />ARTINFO (blog)</a></td><td valign=""top""><br /><div><img alt="""" height=""1"" width=""1"" /></div><div><a href=""http://news.google.com/news/url?sa=t&amp;fd=R&amp;usg=AFQjCNFM_dw97hiZjAIiJWA_PPPWNSeY_A&amp;url=http://blogs.artinfo.com/secrethistoryofart/2013/01/08/chinese-art-heist-shocks-norway/""><b>Chinese Art Heist Shocks Norway</b></a><br /><b>ARTINFO (blog)</b><br />On Saturday, 5 January, 23 rare Chinese <b>artifacts</b> and artworks were <b>stolen</b> in a daring heist at the Bergens Industrial Arts Museum in Norway. Once home to one of Europe&#39;s largest collections of Chinese art, the private collection of a Norwegian general <b>...</b><br /><br /><a href=""http://news.google.com/news/more?ncl=dZRz-ZrjTfoRdrM&amp;ned=us""><nobr><b>and more »</b></nobr></a></div></td></tr></table>",2014-05-04T05:01:42.660925,,"{'addressComponents': {'adminArea3': 'Hedmark', 'postalCode': '2580', 'adminArea1': 'Norway', 'adminArea4': 'Folldal', 'formattedAddress': '2580, Hedmark, Norway'}, 'coords': [10, 62]}",3Qqj6kKLTDqPZckaEF6jqQ,"{'name': 'English', 'nativeName': 'English', 'code': 'en'}",unknown,temporary,2013-01-08T03:28:00.000Z,17579-709,ushahidi,Chinese Art Heist Shocks Norway - ARTINFO (blog),"[{'name': 'China', 'confidence': 1}, {'name': 'Norway', 'confidence': 1}]",2014-05-09 19:08:48.851530,Norway,Hedmark,Folldal,,"2580, Hedmark, Norway",2580,,"{'adminArea3': 'Hedmark', 'postalCode': '2580', 'adminArea1': 'Norway', 'adminArea4': 'Folldal', 'formattedAddress': '2580, Hedmark, Norway'}","[10, 62]",62.0,10.0,China,Norway,,en
2014-05-09 19:07:45.331572,"MARBLES are large glowing shapes which interact with people via sound, light and color. Each MARBLE contains LEDs and smart sensors that instinctively respond to human touch, changing their mood from 'bored' to 'excited'. MARBLES are also able to multiply these interactions between themselves, communicating with each other. MARBLES transforms the landscape into an interactive meeting place of light. Specifications: 2012. Large, strong molded shapes in waterproof casing including LEDs, sensor technology, and sound speakers. Uses only 15 Watt. Client: Permanent artwork commissioned by Ymere at C. van Eesterenplein in Almere, NL.",2014-05-04T04:49:27.509906,,"{'addressComponents': {'adminArea3': 'Community of Madrid', 'adminArea1': 'Spain', 'adminArea4': 'M', 'adminArea5': 'Madrid', 'streetAddress': 'Calle 30', 'postalCode': '28035', 'formattedAddress': 'Calle 30, 28035 Madrid (M)'}, 'coords': [-3.74922, 40.463667]}",rUv1ioCxQGarWKzpJMF3hQ,"{'name': 'English', 'nativeName': 'English', 'code': 'en'}",unknown,temporary,2013-01-07T08:13:00.000Z,24670-152,ushahidi,Marbles - Studio Roosegaarde,"[{'name': 'Responsive Urban Design', 'confidence': 1}, {'name': 'Cognitive Buildings', 'confidence': 1}, {'name': 'Instrumented Landscapes', 'confidence': 1}, {'name': 'Ideas', 'confidence': 1}, {'name': 'Responsive Government', 'confidence': 1}, {'name': 'Anything Else', 'confidence': 1}]",2014-05-09 19:07:45.331572,Spain,Community of Madrid,M,Madrid,"Calle 30, 28035 Madrid (M)",28035,Calle 30,"{'adminArea3': 'Community of Madrid', 'adminArea1': 'Spain', 'adminArea4': 'M', 'adminArea5': 'Madrid', 'streetAddress': 'Calle 30', 'postalCode': '28035', 'formattedAddress': 'Calle 30, 28035 Madrid (M)'}","[-3.74922, 40.463667]",40.463667,-3.74922,Responsive Urban Design,Cognitive Buildings,Instrumented Landscapes,en
